chrom	start	end	strand	gene_id	IC_score	IR_score	intra_smc1a	intra_rad21	intra_ctcf	RNA-seq(fpkm)
chr2	83978933	83981425	1	ENSMUSG00000096337	0.0	0.9335528413853332	0.0	0.0	0.0	20.7018366716633
chr2	83984743	83987235	1	ENSMUSG00000095824	0.0	0.7152308182100232	0.0	0.0	0.0	19.0834520458655
chr2	83990553	83993045	1	ENSMUSG00000079247	0.0	0.6639882319428948	0.0	0.0	0.0	17.4650674200677
chr2	84826997	84830213	1	ENSMUSG00000027076	1.1590944581439468	8.035841389378504	1.787296175030037	1.6555006416579383	3.235942170385327	67.0605304692409
chr2	84980461	84983632	1	ENSMUSG00000027073	0.9989638837166138	0.2268739500018709	0.869164488587008	1.1349795130253288	1.004765066080611	0.0
chr2	85136225	85139923	1	ENSMUSG00000044338	0.929270202448848	0.4676306581838895	1.5686221811467085	1.321000559611086	0.8697133625461128	0.0151491126434842
chr2	85156101	85158642	-1	ENSMUSG00000082534	0.8975996767369531	0.4069900233555102	0.6779310082014692	1.06129871532233	0.6706493581751114	0.016277870056136
chr2	86090336	86093401	-1	ENSMUSG00000083594	0.6714832098224649	0.3520800769815242	0.7821108928512399	0.5241566098339211	0.6361011477706872	0.0
chr2	86325641	86328569	-1	ENSMUSG00000083864	0.980242408235312	0.5804719839021156	0.729994135659412	0.8783948189512791	0.9028961815123188	0.123876827310196
chr2	87163948	87167315	-1	ENSMUSG00000081041	0.7157896844075646	0.2684192496200042	0.2610108246603598	0.3628155607248861	0.3599495131235856	0.0911163701922734
chr2	87507425	87510872	1	ENSMUSG00000025838	1.1236365582245431	0.3644568303338956	1.1089527530188763	1.162848869302427	1.0643080987202662	2.95778428191329
chr2	87655925	87658457	-1	ENSMUSG00000090018	0.9923142045116142	0.2130974833905037	0.7255023657263361	0.6732543541345081	0.5637045871542905	0.0
chr2	88034772	88037686	-1	ENSMUSG00000089884	1.0587288243761228	0.2666336718125955	0.7883352467517944	0.742525751582956	0.8969251936686391	0.0
chr2	88446019	88449121	-1	ENSMUSG00000090097	1.1981460481047348	0.1884352962944601	0.3360399521411733	0.4076595810595672	0.7026821464242511	0.0
chr2	88648694	88652586	1	ENSMUSG00000087234	1.3367042176529769	0.274957132363981	0.4175547005001834	0.3861459409483045	0.420195276336888	0.0
chr2	88756651	88760461	-1	ENSMUSG00000075116	1.08768701460025	0.2254079921351956	0.708136314372691	0.7709501414278673	0.8872440910167269	0.0
chr2	89362483	89364861	-1	ENSMUSG00000075090	1.1225884995933848	0.1701733424846017	0.8146810765598279	0.8345332361500839	0.6801976498507771	0.0
chr2	89528094	89531095	-1	ENSMUSG00000075084	1.177999171147879	0.1947770413459439	0.7274405039059881	0.6479440225497439	0.8696967739834066	0.0
chr2	89878444	89881757	1	ENSMUSG00000049057	1.1061325217109124	0.2190499374631161	1.0462601675103518	0.8542106919982374	0.7398007906818188	0.0
chr2	89927319	89930746	1	ENSMUSG00000049149	1.0032466731553429	0.301768946202392	0.8614142951931938	0.7613131101769054	1.0955558827955103	0.0
chr2	89991238	89994315	1	ENSMUSG00000061295	1.015124655481523	0.2191919109671775	0.5850031109920832	0.6811374739843954	0.7474228204420181	0.0
chr2	90000145	90003322	1	ENSMUSG00000051313	0.9922279728543252	0.0990699429087268	0.6904191236695592	0.899043120516521	0.91270696469587	0.0
chr2	90221567	90224471	-1	ENSMUSG00000075064	0.0	0.1238666281884038	0.0	0.0	0.0	0.0
chr2	90322222	90325208	1	ENSMUSG00000089859	0.0	0.2559881897397434	0.0	0.0	0.0	0.0
chr2	91929828	91932297	-1	ENSMUSG00000027239	1.0223768653157128	7.8967623340789	3.1972766272593915	2.3534143357780986	6.219615170689139	35.1145561244385
chr2	92382918	92385708	1	ENSMUSG00000044916	1.1576523387813125	2.8738003417582494	1.2325478389485336	1.0058781520012887	1.1510752784415386	0.415701540565639
chr2	93560568	93564361	1	ENSMUSG00000075024	1.048480615643952	0.3537337916399601	0.9929691909360848	1.155815990224791	0.8576878519194	0.0
chr2	93980034	93983575	1	ENSMUSG00000027196	1.102724067605554	1.893777007741532	1.1866049479374403	1.4649026030640386	1.0498870419213675	0.0
chr2	95394242	95397651	1	ENSMUSG00000084906	0.8315317249889759	0.2500760726265699	0.5053161367551082	0.6073335281177923	0.775916694161059	0.0
chr2	95838088	95840594	1	ENSMUSG00000087537	0.9446317191899412	0.2842071098702865	1.086361376766386	0.7400718275442755	0.7591380778661463	0.0
chr2	102057587	102061430	1	ENSMUSG00000085110	1.0458430963526524	0.8945909171652862	1.1141947685912224	1.004046322497235	0.8391100764158272	0.0
chr2	102449366	102452499	-1	ENSMUSG00000075012	0.683461084706633	2.0746667421248404	2.5831635266570974	1.918598806291124	2.184305781864184	2.65819072325449
chr2	103361335	103364738	-1	ENSMUSG00000102686	1.013118008150674	0.5972238558024615	1.4988157924679564	1.2351954251466482	1.232612409023828	0.0
chr2	104713926	104716379	-1	ENSMUSG00000074997	0.8011885695204922	1.137561163487261	1.1848514815082465	1.3750754274424857	1.2072034285013111	0.0478127710479933
chr2	105657862	105660692	-1	ENSMUSG00000102424	0.8886638102780958	0.6831916709670751	1.6455453655323795	1.2665653784367727	1.2332579597040958	0.0197939129877245
chr2	106038463	106040496	-1	ENSMUSG00000100156	1.145133742179835	0.1933014433019218	1.1988714797943612	0.9046237266714562	0.8180177091408761	0.0
chr2	107056140	107059656	-1	ENSMUSG00000027120	1.0954981263330612	0.2685536656092187	0.7027885828917344	0.9077986475160776	0.7202389129396185	0.0
chr2	109022687	109025444	1	ENSMUSG00000087544	0.8755474992619509	0.0978532627003323	0.779666049003947	0.7447587981641747	0.934036998330228	0.0
chr2	110360917	110363183	-1	ENSMUSG00000074971	0.827393277482618	0.3373257843456959	1.809902549565943	1.6653574803105942	2.3942586093851665	0.0247183800918607
chr2	113500679	113504034	-1	ENSMUSG00000087106	1.0612810536604291	0.1487617735180521	0.929050527812827	0.7429329402311726	0.8704769054574867	2.3921150594075
chr2	115135550	115137786	1	ENSMUSG00000099802	0.9750900319103788	0.2614161593436341	0.8510933177469029	1.027397151043462	0.927951703077992	0.0
chr2	115344385	115346968	1	ENSMUSG00000086197	0.9297880263025524	0.2106308218263352	0.8835666431759477	1.328463039989394	0.9740998936262512	0.0
chr2	116972575	116976428	-1	ENSMUSG00000099470	1.0910506407094478	6.90219510166236	2.355075934878146	2.464998708416696	2.8413625663514264	0.0484661543575922
chr2	117414392	117417697	-1	ENSMUSG00000085681	0.9131447492334264	0.377666663438217	0.8751682308906866	1.1823449504898464	0.8144175580969015	0.0
chr2	118304914	118308166	1	ENSMUSG00000085889	0.9802414718229012	0.4839251535918293	1.2446684012187217	1.5406580822127625	1.1789421983164028	0.0419749570548675
chr2	118475850	118479711	-1	ENSMUSG00000009549	1.1981901036781613	4.70667623979568	1.4828840908655938	1.3940715033274431	1.157920234239154	69.1195822117136
chr2	118745758	118748810	1	ENSMUSG00000074918	1.0126415240379798	0.7778752350088497	1.0612341363183169	1.0006356538513854	1.8553407624813083	1.13798466931916
chr2	118926496	118928585	1	ENSMUSG00000074916	0.992197215818104	2.1816697958954903	1.79541337067799	1.4146242398802549	1.8968262298646985	0.446862581086508
chr2	118997068	119000684	1	ENSMUSG00000084802	0.9141797262696988	1.0171511993141829	1.4369681278260145	1.614424790115615	1.5246626106956231	0.0
chr2	119174509	119177575	1	ENSMUSG00000055926	1.0729410821396612	0.581329145582377	1.2248991730745058	1.9793900965438973	1.923078919605966	0.0243610771299851
chr2	119269201	119271272	-1	ENSMUSG00000034226	0.8833410521796174	0.9301005177656732	2.147607318995829	2.5712023138827256	6.663172340519701	0.921329356847298
chr2	119351229	119354381	1	ENSMUSG00000027313	1.243943815278146	8.276322969741326	1.4362372703434247	1.4847335178064665	1.3593686580241937	10.3834812824487
chr2	120024807	120027453	-1	ENSMUSG00000087458	1.265097260088114	2.879639198225011	1.070953047160659	1.5170219335831752	1.8147959212574736	0.0192764250664768
chr2	121293703	121296008	-1	ENSMUSG00000087704	0.8390982039647642	5.393289479102592	3.66829059594624	1.81494143655657	1.1261822206079313	0.12288720979879
chr2	121953752	121956092	-1	ENSMUSG00000074881	1.391497429748178	12.69202230801949	1.0195771945083243	0.8720940216611593	0.9514187921316196	0.071811064931544
chr2	122298900	122302885	1	ENSMUSG00000027225	1.1287020578941696	0.6611959084662768	2.8191343701469105	2.837779198790733	4.424516922781429	0.0351988490378443
chr2	122630646	122632930	1	ENSMUSG00000074876	1.1388281370948228	7.619397286410507	1.560315104374326	1.822049054393835	1.7029684895287462	0.796900121978965
chr2	122636986	122640729	1	ENSMUSG00000033213	0.9568043073366992	1.3113070998700138	2.613606293921862	2.1725621121016663	5.17311512646814	0.605548944045907
chr2	124708655	124711083	1	ENSMUSG00000087450	0.9028742216271898	0.2333364867692724	0.8228558416691604	0.8826853547987867	0.7011037937057077	0.0
chr2	125274564	125277172	1	ENSMUSG00000085797	0.9033392453340632	0.1503383746724918	1.4008808894300022	1.2742331378230471	1.0929754692375475	0.0
chr2	125505089	125507881	1	ENSMUSG00000053615	0.6743277764947254	1.87487751738646	2.1006925553937355	1.2325358132919817	1.4434885482349165	0.0066877393087776
chr2	127336159	127338376	1	ENSMUSG00000027368	0.9276745782546658	1.2635231425647109	1.676895272425289	1.6681551785150734	1.6500992374910552	0.680757104307225
chr2	128751271	128753705	-1	ENSMUSG00000085036	1.036341593721866	0.4064085261686571	0.8898973468639073	1.047797887280718	1.2776664015006705	0.0
chr2	128955671	128957861	-1	ENSMUSG00000087267	0.3635278008181351	0.5334032754647677	0.51894428188398	0.4729863122309723	0.4606803696041238	0.0365535340301684
chr2	130405239	130408256	1	ENSMUSG00000100963	1.0603720085457302	0.7246031186854874	1.0067782984848326	1.6083195315001615	1.343075913301477	0.0
chr2	131039632	131043088	-1	ENSMUSG00000027316	0.8205843384192723	1.0319757798203717	1.3921812820179318	1.6413194689106334	1.1842419036008691	0.258829411862578
chr2	133463118	133465784	1	ENSMUSG00000087585	0.9659960167519376	0.2361177517253478	1.0166185951644284	1.2137659590604692	1.061988006374573	0.0
chr2	135648907	135652063	1	ENSMUSG00000084762	1.0026606893140069	5.289062354199031	2.840579834123377	1.055700259941839	1.1273637544292914	57.8500488225604
chr2	136137006	136140161	1	ENSMUSG00000085383	0.8618362602788325	0.256527536077847	2.3622705075328967	2.468377187361619	3.695473860787514	0.0
chr2	143078473	143081713	1	ENSMUSG00000027416	0.8779670183075431	0.3580432593086619	1.065859921111001	0.8295401374361029	1.0641975413685965	0.0
chr2	144756329	144758582	1	ENSMUSG00000084306	0.810360459551861	0.4091224506649503	1.110710957713832	1.148992472815609	1.0415490403526686	0.204552312333663
chr2	146221921	146225020	1	ENSMUSG00000068154	0.9091751286163648	3.47259760614594	2.086490903526939	1.530325925881034	2.2048047729252462	1.06047697952814
chr2	146542931	146546108	1	ENSMUSG00000085796	1.0164691107569883	0.3051350665685325	1.243779373611712	1.1051086004627626	0.9561787913261736	0.0253444448974438
chr2	147083316	147085445	-1	ENSMUSG00000054160	0.9806880509806328	1.9151225273684191	1.54132623813028	0.8920526141961341	1.3171160303829643	0.173253156075743
chr2	148404466	148408188	-1	ENSMUSG00000074743	0.9116389175183514	0.5387895312250333	1.7366371479552	1.4180763103688423	1.6169317624922532	0.0551886690259405
chr2	148672601	148676027	1	ENSMUSG00000036992	1.35826636441378	5.976506942938589	1.4557636152633229	1.6792352719920738	1.0061763060924538	25.9763300540983
chr2	148768609	148771497	-1	ENSMUSG00000036958	1.0017282921518855	0.2659202608127673	0.9888167995185568	1.0404709264058156	0.8161634366102827	0.0
chr2	148782009	148785937	1	ENSMUSG00000027444	1.0880255067283977	0.3118145000606836	1.0322470708224778	1.1126680391975308	0.9653207831039206	0.248223998530446
chr2	148835147	148838738	1	ENSMUSG00000027445	1.066345039121751	0.2774694613911122	0.6306976285594249	0.9356001233430468	0.8790392674001536	0.0
chr2	148871722	148875576	-1	ENSMUSG00000027447	1.1158812559326992	7.28470571042963	1.8462384267674867	1.233025433295554	1.0987337918543234	18.7378728116575
chr2	148927735	148931707	-1	ENSMUSG00000081580	1.2520745668255175	0.2377228753984514	1.0401637483039292	0.924088627148761	0.6477089700479461	0.0
chr2	150704536	150706876	-1	ENSMUSG00000086563	0.7302094438410374	2.574837026687769	0.004207111067242	0.002666666607062	0.0215384618594096	13.2065348280637
chr2	150748281	150750762	-1	ENSMUSG00000097818	0.5900524708971382	4.84142208908989	3.807612403128138	2.9403627622708925	6.121688821463756	0.0
chr2	151747578	151749978	-1	ENSMUSG00000086800	0.7330779953996261	0.4121660913030306	2.1569858736296497	4.075091692904631	6.074333335484067	0.0250722897844511
chr2	151829067	151832108	1	ENSMUSG00000087033	1.0260432847213554	0.292166999867385	0.8371542533617669	1.0892338001759418	0.9152943185190352	0.0
chr2	151947273	151950641	-1	ENSMUSG00000087004	0.9477375428890292	1.2215453580800542	1.083812040734744	0.9536698504999244	1.0584055927190532	0.0967816367327256
chr2	152411955	152415027	-1	ENSMUSG00000074682	1.3060771735683627	15.184288931001598	1.4119500451100369	1.5977571598001912	1.321285808167886	12.497145365649
chr2	152477063	152479934	1	ENSMUSG00000049560	1.108247341670206	0.4823674787340659	1.0075965266284193	1.1726750403445425	1.1424068310604574	0.0
chr2	152507798	152511692	-1	ENSMUSG00000074680	1.017298328082451	0.2979094982453352	0.907219116312452	1.399681567296225	1.3080534136212665	0.0
chr2	152518255	152521447	1	ENSMUSG00000074679	1.108829948169131	0.4400568554798762	1.2108888322286735	1.0155294605234362	1.2993734454161914	0.0
chr2	152572744	152574944	1	ENSMUSG00000056544	1.03161322386794	0.3335479849035089	1.3080291002988815	0.9178454574400728	1.6358091020042247	0.0
chr2	153222370	153225441	-1	ENSMUSG00000074671	1.1921527515071195	4.127101751695196	0.8942611307361855	0.9743959730978085	0.6604135484231174	0.833008872672525
chr2	154547085	154549818	1	ENSMUSG00000038523	1.3116681486620505	7.989468881467127	1.383497637529928	1.6683388268973771	1.5934248182021609	0.287072580267665
chr2	154630002	154632636	-1	ENSMUSG00000085483	1.1050457330744945	0.9320459711162448	1.1755952697272725	1.4597114799777575	0.7800835328361893	0.0197034344825064
chr2	155097789	155100081	-1	ENSMUSG00000087254	0.9449886136945516	0.3935290923761447	1.824476511274541	1.4178839485318664	2.751025274213904	0.0133611272456481
chr2	155592319	155594955	1	ENSMUSG00000085010	1.0649713709834634	4.830343614353576	1.6801790958878122	1.398383922637504	1.2925872555248474	0.0521755751101007
chr2	155940728	155942750	1	ENSMUSG00000078972	1.1416269562956087	1.433852607312471	1.878593718911255	1.939861530071432	1.3853214748653295	0.0
chr2	156445033	156447608	-1	ENSMUSG00000086872	1.2485458848614337	3.146925642860746	2.147734311437144	1.9200776918651987	1.8569281577601016	0.207927894872906
chr2	156451906	156455651	-1	ENSMUSG00000085524	1.1144025295338642	1.1403570510516656	1.603684483160164	1.5393244436968152	1.2787877294504757	0.0
chr2	156846370	156849715	-1	ENSMUSG00000102323	1.1101665729551702	4.32967658641627	1.8204716956312528	1.6811808781149855	1.217922271456241	0.0558244348159475
chr2	157560078	157562504	1	ENSMUSG00000067786	0.821091584642797	3.737944620705201	3.210324045261468	1.482951388377251	1.2649134413968013	10.2126057350552
chr2	158192008	158195749	1	ENSMUSG00000078957	0.8941236919258547	0.620186978309303	1.9279162649227573	2.1802432659442843	5.41894680338886	0.0617482839319539
chr2	160363703	160367065	-1	ENSMUSG00000074622	1.0048709306725625	0.9816557979172428	1.9041807889441944	1.8073914484173537	1.4719125614820103	0.038879569201877
chr2	162390813	162393945	1	ENSMUSG00000084919	1.1011073014216142	1.2498492201740257	1.1686822871176827	0.986896558092624	0.9080364057463552	1.66034274572587
chr2	163152895	163156106	-1	ENSMUSG00000086036	0.8877923533183273	0.6833449649276186	1.3641534915634197	1.4085705446068353	0.793740276837787	0.0
chr2	164235929	164238466	-1	ENSMUSG00000040132	1.1158541048554265	0.212677592689896	0.968390087795671	1.0953133657991674	0.754852198231723	0.0
chr2	164254363	164256640	-1	ENSMUSG00000050383	0.8294771553813997	0.3356963330630309	0.452139736740119	0.6515678620464088	0.4404040406186904	0.0
chr2	164275952	164278459	-1	ENSMUSG00000016998	0.9568272426355894	0.3228337178916916	0.9639688252832104	1.0650418947358316	0.9552732372264916	0.0
chr2	164289270	164291500	1	ENSMUSG00000017003	1.1339563305949394	0.2621194391507204	0.3293998225387436	0.575515695150123	0.5569506777375268	0.0
chr2	164470301	164473724	-1	ENSMUSG00000017720	1.2083714737100844	1.8516102913977144	1.8314760234179708	1.8006251916929257	4.289187811234525	0.0
chr2	164569695	164573459	-1	ENSMUSG00000074596	0.9892647439784702	1.3484290206407006	1.3195060825214882	1.0533448653998334	0.860797034392448	0.0
chr2	164685107	164687706	1	ENSMUSG00000067704	1.0046448865611035	0.1349426423553872	1.0919954411200992	1.2297191333087327	0.9882339441510244	0.0173918583700336
chr2	164698501	164702453	1	ENSMUSG00000017310	0.939234015477098	0.3982097337301443	1.1143628240446088	1.1319180335924934	1.0481907929093972	0.0248719785478243
chr2	164715305	164718068	1	ENSMUSG00000074593	0.9554825078195204	0.5445098899172736	0.9532464254907712	1.047709017075191	0.9100723837192534	4.16460142346804
chr2	164777161	164779741	-1	ENSMUSG00000017300	1.3109445029315527	0.6695736876060796	1.5621835223002027	1.67154654505872	1.2183720958094264	2.10137128755931
chr2	164826389	164828528	-1	ENSMUSG00000017767	1.2931092962453343	5.93334245397533	1.576516062174517	1.477779357956636	1.6793221104167342	0.098482544232422
chr2	164830732	164833456	-1	ENSMUSG00000039873	1.0455281591640846	6.0486227768458285	2.226664537615888	2.7292731085712862	4.682569775823367	1.25262544426064
chr2	165490110	165493324	-1	ENSMUSG00000039725	0.9922514280283268	3.893672025604284	0.5373295145184637	0.6995893049088041	0.7975233378863587	7.27575831386602
chr2	165880025	165882056	1	ENSMUSG00000086820	0.8733846731309569	3.902156166347126	3.5334140471435425	2.2744214662274134	1.722417532487904	0.128819695789076
chr2	166502101	166505584	-1	ENSMUSG00000085682	1.106051968701356	0.3482967137503206	1.3256204923678498	1.233471159787141	0.72671260813718	0.525729387616015
chr2	167062934	167065862	1	ENSMUSG00000074578	1.3701368484667735	116.30887427356072	2.8121261723298843	2.5514344360903314	3.0829713145891824	63.4150027191373
chr2	167098794	167101826	-1	ENSMUSG00000086605	1.1975573102679389	0.8737639809582668	1.679777918280272	1.5684498905113315	0.9817876072703692	0.187380286113466
chr2	167188702	167192259	1	ENSMUSG00000085151	0.8943931842023705	1.4703853262720867	3.417553313166565	3.1136210305673337	2.747447290948713	0.035488643235116
chr2	167858585	167862542	1	ENSMUSG00000085411	0.9744497825165578	0.5454259571596501	1.2131407570742525	1.5217639791911255	1.062009102148271	0.0
chr2	169106453	169110415	1	ENSMUSG00000086238	0.7123357404870485	0.2496716264279908	3.994930133968216	3.698041408404084	7.751481525415667	0.11036251633333
chr2	169234991	169237770	1	ENSMUSG00000085369	0.9964737197008704	0.3203591962819822	1.041362192743157	1.12064772754232	0.8047823011231705	0.0
chr2	170576054	170578424	1	ENSMUSG00000085225	0.8334391154457447	0.6480820000423158	1.9698865880443075	1.8751308126917368	1.3282700528701146	0.0
chr2	171215499	171217947	1	ENSMUSG00000084818	1.0368554371954843	0.3640432872754686	0.9575818098984124	1.1525490227843227	0.8204983751977386	0.0
chr2	172046526	172050134	1	ENSMUSG00000087409	1.0116195075447916	0.3240168509290382	1.3336355708655128	0.8685365935205224	0.6967683007606117	0.0
chr2	172248492	172251114	1	ENSMUSG00000038537	0.9879294962948704	0.428714438715934	3.044428931175526	2.7535316481288383	6.911723895894944	0.028484721142838
chr2	172288133	172290520	1	ENSMUSG00000085949	0.9762255363998248	0.6027792603289377	2.030014830975039	1.3853247104502144	0.9907289526929004	0.347513597942624
chr2	173719415	173722089	1	ENSMUSG00000057047	1.0491572549221313	0.352780635466572	0.9092174617987384	1.018780866419101	1.0302879660151392	0.0207773702885607
chr2	174461072	174464105	-1	ENSMUSG00000016252	1.1502073882540875	11.265950471939052	1.6908342253049529	1.698077818465398	1.5092911297560443	94.1920665721977
chr2	175038121	175041036	1	ENSMUSG00000082112	0.759733696075913	2.252034416329595	0.1317771101181953	0.0188542019799479	0.0	0.440539053995661
chr2	175086501	175089918	1	ENSMUSG00000080888	0.1587122482032358	1.691956477308957	0.0065378284363639	0.0350482871885148	0.0646180871559019	10.6164981405537
chr2	175228176	175231291	-1	ENSMUSG00000082376	0.0	0.3752977700715654	0.0	0.0	0.0	0.290512159570411
chr2	176097788	176100706	1	ENSMUSG00000078891	0.0	1.2339552169878896	0.0	0.0	0.0	18.6044381368686
chr2	176201042	176203572	1	ENSMUSG00000086367	0.0	0.3696609226611292	0.0	0.0	0.0	0.324715209998127
chr2	176298827	176302568	1	ENSMUSG00000084858	0.0	1.4418141743105002	0.0	0.0	0.0	10.262840594922
chr2	176754399	176757439	-1	ENSMUSG00000081599	0.3009482476917364	0.3549755325442866	0.0217967102990338	0.0	0.0	0.154279635664793
chr2	176851851	176855548	-1	ENSMUSG00000083170	0.0	1.2551359023343625	0.0	0.0	0.0	10.8385464216697
chr2	176950908	176953323	-1	ENSMUSG00000081326	0.0	0.3101835831598712	0.0	0.0	0.0	0.365229025770705
chr2	177053516	177056838	-1	ENSMUSG00000083111	0.6111289078969087	2.5251061414681883	0.0598392532863651	0.086694760253672	0.0	13.3079693389864
chr2	177103564	177106488	-1	ENSMUSG00000082377	0.7385913929720894	2.381038801614628	0.0	0.0400547186669507	0.0376196996029848	0.520829948754313
chr2	177125463	177127709	-1	ENSMUSG00000082765	1.3106998129479694	2.138871897519537	0.1165759382323293	0.0199821901143605	0.0275155836691414	16.0016894544997
chr2	177138660	177142331	1	ENSMUSG00000082724	0.0	1.7867835102858058	0.0	0.0	0.0	11.0470703158808
chr2	177225473	177228963	-1	ENSMUSG00000083817	0.5812168588248511	0.8557247287222854	0.1227596451269521	0.0783266479016033	0.1036103166661153	2.99211649376126
chr2	177264654	177267036	-1	ENSMUSG00000078869	0.6373132477634766	2.247045456412257	0.0354478249872161	0.039899243440676	0.0251889172519184	32.1276321297956
chr2	177419902	177422936	-1	ENSMUSG00000082343	0.0	0.2786140787263567	0.0	0.0	0.0	0.180037165199191
chr2	177852152	177855503	-1	ENSMUSG00000081574	1.0118691834954867	0.6000507493689323	0.0593213959794654	0.1504028621217237	0.0358102064422976	0.276860512194902
chr2	177980534	177982700	-1	ENSMUSG00000083702	0.7596358179202156	0.4442381955139745	0.0232498243189694	0.0	0.0	0.0454473379304527
chr2	178411206	178414472	-1	ENSMUSG00000049999	0.9843430127617776	0.4526643725676691	1.5903807493600828	1.31956523213369	1.1794733667548858	0.0971963728558533
chr2	179976853	179979013	1	ENSMUSG00000085704	1.2145750207265944	15.37962873318681	1.112255001509631	1.7900046537181846	1.248273146221483	0.493797918784766
chr2	180774381	180776900	-1	ENSMUSG00000045493	0.8479323170444729	0.6176018194340201	1.4322632968118143	1.7038983822744391	1.513969838406274	0.1556571324118
chr2	180983924	180987275	1	ENSMUSG00000070461	1.070501118430692	6.535352235301435	1.8251216354316044	1.6112235225303533	1.089110723069375	0.969606481133172
chr2	181220013	181222854	1	ENSMUSG00000047841	1.0961531718705635	0.7622124722456269	1.4616490297441709	1.2870362778966251	0.9554311909733504	0.0379908933344055
chr2	181380078	181383115	1	ENSMUSG00000090077	1.2069838997329516	2.129587634166369	0.8936751953739849	1.178376694307698	0.9585347430345688	0.0162142846262292
chr2	181384250	181387586	1	ENSMUSG00000085028	1.104451723273818	3.2736064946765806	1.1529451894710103	1.5038729128237966	1.0008273467832476	1.0858340285178
chr2	181595218	181599212	-1	ENSMUSG00000038605	1.1872482142193332	3.9501296687138097	1.7269169474221135	2.308337509318716	3.719113672419853	1.1674284930885
chr3	5212838	5215216	1	ENSMUSG00000103881	0.8915696841521391	0.0756326174916491	1.4425897523572808	0.8562237241746399	1.0312363377281153	0.0
chr3	5512995	5515333	-1	ENSMUSG00000093557	0.8569101119889289	0.1500068124386874	0.6652921928973969	0.7641916163361308	0.5761548382181505	0.0
chr3	6164895	6167824	-1	ENSMUSG00000103733	1.1190491168582	0.3377256514717589	0.5654391867587818	0.6717173184966748	0.5420416549901256	0.0127500722794649
chr3	8327531	8329707	1	ENSMUSG00000103921	1.0459693363924962	1.161696404383025	0.2328218419707435	0.1622426448499455	0.227752760723781	6.97561315484394
chr3	8663359	8667256	-1	ENSMUSG00000040289	0.8439161921278883	0.5852068981085492	3.05554725584202	3.133856848153757	5.482350552199834	0.577814531341813
chr3	8732870	8736200	-1	ENSMUSG00000103346	0.9768009750981904	0.3942749827831715	1.114315932308947	0.999129137656352	0.6470870935881102	0.0
chr3	8743682	8746824	-1	ENSMUSG00000103256	1.1129414684473569	0.3119687188741585	0.7135351535281431	1.112011469801014	0.846950994431024	0.0
chr3	9496168	9499928	1	ENSMUSG00000103485	0.9790471859720472	1.866944186421151	1.0920138839711535	1.230760645390825	0.7583563864389633	0.0099329199092879
chr3	9899430	9902377	1	ENSMUSG00000102795	0.9644148435070048	0.2807360515377665	0.631944645521072	0.7707363478725628	0.6050797468490587	0.0
chr3	10022311	10025539	-1	ENSMUSG00000104000	0.846674074563735	0.4426709681453906	0.6765198949101247	1.2723265220924675	0.7314064497176599	0.0
chr3	10193623	10197283	-1	ENSMUSG00000027528	1.114478458224629	0.1678147603090995	0.9736013868467404	1.1079972858800262	1.0211748630704125	0.0
chr3	10220995	10223433	1	ENSMUSG00000102705	0.9592536328767238	0.4418895775123734	0.1547640508882719	0.1804429856881536	0.0492206734159718	0.0612672599898845
chr3	10331734	10335656	-1	ENSMUSG00000058921	1.3236033132862366	0.6112841354651697	0.9082726086359252	1.1061958340526177	0.9424936328993228	0.0142841110548682
chr3	12855836	12858633	1	ENSMUSG00000095661	0.0	3.933387790657087	0.0178693169391619	0.0266857341192942	0.0596245988633405	229.740581336084
chr3	13288197	13291891	1	ENSMUSG00000102815	1.0355047235711077	0.2388156915943753	0.7133069320359485	0.8507634142709217	0.6951624312002915	0.0
chr3	13471906	13474596	-1	ENSMUSG00000097338	0.7208786440150411	0.1838658689123104	1.5573505484924883	1.6241858829352935	1.765613381968998	0.0
chr3	13471906	13474596	1	ENSMUSG00000102938	0.7208786440150411	0.1838658689123104	1.5573505484924883	1.6241858829352935	1.765613381968998	0.0133372766079372
chr3	18008806	18010996	1	ENSMUSG00000082896	1.20676821302688	3.1922085248716345	0.0681206223355036	0.0541369850913139	0.0579178091870051	587.186160766508
chr3	18054174	18057517	1	ENSMUSG00000025128	0.7146947862543073	1.5090969001465917	2.0224903418994256	1.4370266374377765	1.301414906532865	0.307218024496974
chr3	20503098	20506208	-1	ENSMUSG00000102636	1.0753115010846244	0.1272281245403351	0.938077559616788	1.0239871384342385	1.1091961442370124	0.0
chr3	23072419	23074921	1	ENSMUSG00000103275	1.0451194834489783	0.2156525447690706	1.1185921616405603	1.0182733982801435	0.7727098361455755	0.0
chr3	23085975	23088949	1	ENSMUSG00000103607	1.1355822259183035	0.1149036211701311	0.8766394531919239	0.861977141458233	0.9148251575686503	0.0
chr3	27154026	27157019	1	ENSMUSG00000097584	1.1770715023420222	18.99556879753497	3.606694669576939	2.4378048778874715	2.934814533421	1.43182867445001
chr3	28802804	28805336	-1	ENSMUSG00000103827	1.267674976164728	1.5882867493712318	1.498409474348005	0.7247393399853653	0.521666669579573	0.32204923947269
chr3	28852033	28854257	-1	ENSMUSG00000104275	1.1398643200854637	0.2159221070490295	0.5525522131687232	0.5293165484724713	0.4881744659137275	0.0705528078920342
chr3	28879812	28883458	1	ENSMUSG00000102482	1.0005274475751895	0.4168317791072471	0.0700992861587924	0.0987383411830425	0.0825562273743253	0.0
